dr7objid,asset_id,gz2_class
587739708491563187,136912,Sc
587725588771045537,11070,Sc
588017566023024732,209695,Ei
588017978910441588,227971,Ei
587728949051326626,28608,Er
587738410868867193,110978,Sb
588017703477379233,217335,Ei
587725552810524805,10386,Ei
587728666117603565,24065,Ei
587742014877925557,164752,Er
588017110217064589,207691,SB
587732482204303461,53785,Sb
587742062140850320,168574,Ec
588013382746505451,204075,Er
588018054575882412,231893,Ei
588848900972740749,244656,SB
588017978918044095,271892,Sen
587729774222311645,38721,Er
587742578050662532,176561,Sc
587734303808749672,286632,Sb
588013383794164231,204525,Ei
587742595231842446,265883,Sc
587742864204890295,183726,Sc
587739114170155152,118491,Er
587739706338181353,135107,Sc
587741816240210203,160145,Ei
587739829274411172,144074,Sc
587736542562812234,91709,Sb
587731891649118250,49224,Er
587738568171978987,111803,Ser
587732484905959447,56401,SB
588010878768971968,198026,Ei
587726102019506383,21093,Er
587733604801052783,70904,Sb
587732134312345732,51360,Ei
587739720842019053,138582,Er
587742865281712190,184140,SB
587736783611035903,97656,Ei
587736915689144580,100447,Sc
587739407852961888,128253,Ei
587739827661897834,262057,SB
587739811020472373,140834,Sb
588017627781726227,215390,Sc
588023670243131428,237228,Ei
587742589866344728,177035,SB
587739380446986408,124304,Sc
588017604673143026,211838,Sc
587725589847539777,11253,Sc
587736813669646562,99302,SB
587736809381822477,98655,Er
587739156578173010,120850,Sb
587739721383805345,139141,Ec
587739294550851627,121872,SB
587726015090721139,15666,Er
587725551733309661,9652,Er
587742775623680092,266514,Ser
587738196116504784,109216,SB
587745402006929536,187303,Ser
587733608020443367,71655,Ser
587739505544462351,130434,Sc
587738572997656630,113100,Er
588017605770936484,212988,Ser
587725980155183238,13887,Sen
587729970720669904,40537,Sb
587739377780326426,124092,Ei
587739810491465917,140546,Ei
587728679005782203,25018,Sc
587742061061996567,166902,Ei
587739719753400451,137329,Sc
587739706864631916,135186,Ser
588023670242476065,237207,Sb
587728679002439842,24977,Sc
588848899397321049,242908,SB
587742575919563001,175282,Ei
587741490371690570,262970,Sc
587736940378128733,101566,Sb
587742572685820160,174426,Ei
588017565485760620,209528,Er
588017704552693945,218791,Sb
587744874787504363,186063,Sc
587739153353474419,259379,Ser
587738952025768133,117047,Sen
588017565481959498,209480,Sc
587736585510125858,256336,Sc
588017703489896661,217625,Ei
587739719755890739,137379,Sc
588297864719958177,273209,SB
588011122506662009,199991,Ei
587734690348925098,73978,Er
587736546849063558,93120,Sb
587739844321673648,144717,Ser
587728676858691703,24660,Er
587731869097197625,46491,SB
587729157893980352,30131,Ec
587737827286909163,107200,SB
587731512610193571,283453,Sc
587729158428622885,30378,Er
587725041709809831,5086,Ei
587736976346251447,103521,Sb
588017677692764377,215469,Ser
587739097521193070,117791,Sc
588295842323562608,238603,Sb
587725552284598376,10211,SB
587725039555313771,4070,Er
587741815715070136,160030,SB
587739721367879809,138843,SB
587731872852803920,47387,Ei
587741490355437961,262943,Sc
587739706876362804,135420,Ser
588017702937362532,216464,Sb
587734303268339917,286178,SB
587729777447272673,39325,Sb
587736523763941508,89950,Sc
587734840668127704,74322,Ser
587742567857389657,173467,Sc
587733604259594471,70493,Ei
587725552273719446,10086,Er
587739706330251379,134936,Ec
587742864742744214,183945,Sc
588017977288294495,225749,SB
587739096992907388,117731,Er
587741533839949934,153109,Sc
587739381534490858,125024,Sc
587742550683812014,172134,Er
587739828745142395,143845,Ei
588010358540927170,195583,Ei
587741820526198995,161041,Er
587741816771051915,160345,Er
587742061083426968,167229,Ei
588017726004854847,222328,Sc
587729777981259922,39530,SB
587731185129488415,276502,Ser
587739407867379829,128440,SB
588017626149159071,213963,Sb
587734303801606429,286363,Er
587732590109393039,58705,SB
587742060008046675,165935,Er
587726032249618507,18071,Ser
587726101489123687,20931,Ei
587732703393153233,252639,Sc
587732048403824840,49605,SB
587734891941134435,75244,SB
587742578064949364,176736,Ec
588010877680418867,197244,Er
587729408619315544,36171,Ei
588011219144081609,201758,Sb
587724649521479856,2910,Er
587729653959688241,37170,Sb
587728309640036538,23778,Er
587738574071791749,113369,Ei
588848900432986292,243815,Er
587732136455897332,52106,Ec
587741725513613473,158986,SB
587735347497599148,80470,Ei
587739719768408131,261492,Ec
587738066193285194,257847,Sc
588015507661455455,288123,Sb
587729231445295409,33037,Ei
587731874463351084,47756,Ei
587739406780465356,126802,Ei
587729158981943482,31104,Ei
588016890640662695,206709,Ec
587742774023422053,181380,Er
587731513155059819,284480,Sc
587725552281780336,10179,Ei
587729160059879465,32088,Ei
588848900435017946,273632,SB
587737809577312333,105932,Sc
587735348562952403,81277,SB
587741533861904446,153354,Er
587735044149346482,78145,Ei
587729752746033655,38140,Sb
587736941987299496,102025,Ei
587736619327357313,95623,Er
587725039551184902,246022,SB
588017605239505079,212640,Sb
587745244699623521,186992,Ei
587736545774010569,92614,Ei
587739720833630329,138405,Ei
588018054577389719,231917,SB
587745540510777361,188719,Ser
588016890641514579,206729,Ei
587735346958172321,79993,Sc
587735349110177898,255079,Ec
587732592255959151,59102,Er
588015508207173754,289876,Ec
588017604695032002,212135,Er
587729752206606624,37932,SB
587741532785016944,152450,Sb
587739157114257502,120982,Ei
587735695381102597,86402,SB
588848900989059229,244952,Sc
587742062676803702,169218,Sc
587741709413974259,263653,Sc
587739507160318053,131065,Sb
587741601500561542,154613,SB
587733398652977506,66422,Sc
587735349631910143,82036,Er
587745243624440056,267040,SB
587735043081371852,77836,Ser
587734949659082933,77122,Sc
587736546850373928,93173,Ei
587741601490469005,154435,Er
588011123580993676,200315,Sb
587736942525350171,102438,Sb
587736619326964123,256436,Ser
588018055114719468,232078,Sc
588010359084941357,196150,Ei
587736899576266903,99806,Sc
587739166238310692,121580,SB
588017605224497245,212452,Sc
587742774565666938,181803,Ei
587738067808813259,108512,Sb
587736524295504028,89990,SB
587731498650239116,250648,Sb
587738564409622875,111410,Sb
588017978910441659,227975,Sb
587736586048045260,94785,Ser
587733432458870887,68808,Ei
587741532770992379,152206,Ei
587731679043846231,45236,Ei
588015510340370577,294158,SB
587735491360391374,83309,SB
587728666117341359,24063,SB
587731889504518259,48662,Ec
587732134304350414,51200,Sd
587728669878714389,24427,Ei
587734691964059906,74296,SB
587733441046315098,69274,SB
587736915677413612,100274,Sen
587736584969126209,93919,SB
587731512609538202,283417,Ei
587735347496812688,80453,Ser
587741489283268836,149547,Er
588023046937706690,235467,Sc
588017721179373727,220556,Er
587738564943348148,111451,Sc
587742008971231500,161987,Ei
587731512072405123,282651,SB
587732578831761584,57371,Ec
587738067809140758,108517,Er
587739302606864483,259616,SB
587732483820028095,55393,Sc
588017111829971027,208372,Ei
587745538909405297,188152,Ser
587722983901888787,1541,SB
587731186728501363,278949,Ei
587742550151463260,171866,Ei
587739406243659991,126080,SB
587741815710089432,159943,Sc
587731513151193232,284372,Sc
587736920507416648,257102,Sen
588010359621681344,196601,Ei
587741707810308210,155920,Sb
587732482997813329,54626,Sc
587732578834186558,57428,Ei
587742616705302557,266067,Ei
587734949132632166,77011,Ser
587742573761396810,174820,Ei
587742775631609954,266529,Sc
587733412592615641,67963,SB
587739708479439011,136698,SB
588015509268922487,291790,Sb
587729409146421433,36271,Sb
587736919438983465,100982,Er
587739114169630828,259149,Sc
587733411530604763,67675,Sc
587731872849985694,47322,Er
587732771579953202,62379,SB
588017566027612234,209797,Er
588017116662530139,209237,SB
587732578306818266,57205,Sd
587742629592563818,266214,Sd
587736919969104155,101010,Er
588015509812740254,293351,Ei
587742550692659757,172252,Ei
588297863116488786,238947,SB
587730021718884516,41060,Sen
588010879842189482,198636,Sb
587732482197553204,53699,Ei
587735695909847240,86515,SB
588016891712831589,207032,Ei
587742188827771057,169655,Er
587739158189506762,121224,Ei
587733197308952699,65479,Sb
588023668092960848,272775,Ser
588017702955712829,216862,SB
587732483832479873,55555,Sc
587739304217673745,122772,Sen
587725550681718968,9157,Ei
587736898504163674,256898,Ser
587741533314416750,152829,SB
587725775603892409,11886,Er
588848900450681038,244163,Ei
587725551200370720,9314,Ei
587728931346710641,27717,Sb
587742191508717716,171091,Ei
588011218606751925,201543,Sc
587729160574206037,32106,SB
587732134304546945,51212,Er
587739719760216284,137444,Sa
587733079730290819,63813,Sc
587742863667691630,183548,Sc
587739608100241529,131693,SB
587739407875768502,128617,Sc
587742059992383576,264563,Ei
587729232518447161,33332,SB
587741724966977614,158679,Ei
588023046940066043,235490,Sc
587733081885507683,65155,Ser
587738196113883429,109172,SB
587736964530897045,102937,Ser
587732050024136836,50102,Sc
587722983356629128,1027,Sen
587739721379741933,139056,Ei
587736809914237074,98752,Ei
587735348029030627,80881,Ser
587742062157627532,168779,Ei
587724649255534689,2759,Ei
587733399183163530,66578,Ei
588007005769957428,192302,Sb
588016891710144575,206952,Er
587735348550959419,81149,SB
587739406788132968,126908,Sb
587733603188670654,69981,Er
587745403608498261,267197,A
588015508213661896,290123,Sen
588009366938189923,193258,Ec
587741721209274472,157745,Ser
587739843773923413,144369,Ei
588017947754168528,224435,Er
587733398640787624,66265,Ei
587726033843323070,19742,Ei
587738568172896398,258373,SB
588017948271509662,224483,Sb
587730847965774282,274826,Ei
587739810502672602,140798,Ei
587739826589663344,142255,SB
587739504477733125,130093,SB
588848901003280581,245179,SB
587731680120078500,45634,SB
587731891648462994,49203,Ei
588023722322034898,237956,SB
588298663576797345,241148,Ei
587726032234348650,17826,Sc
587741707811422332,155954,Sen
587738615950082185,258589,Sen
587729774217592848,38636,SB
587742014374412376,164657,Sb
587728949047656648,28515,Ei
587728309638922440,23758,Ei
587733603723575550,70124,Sb
587741708326273396,156008,Sb
587741532783968456,152389,Ei
587731511535140867,281809,Ei
588013381665226897,269040,Sb
587738947200352508,115408,SB
587732703399444623,60685,Sc
587739303686308012,122665,SB
587729159518879998,31568,Ei
588017605752389791,212727,Ec
587742062157955253,168784,Sc
588017565486940310,209557,Er
587741829119410367,161499,Sc
588017705085173797,219290,Er
587738947212214312,115589,Er
587739651568435412,134581,Sc
587731499184619578,43719,Sb
587731891655409814,49344,SB
587739647818530947,134079,Ei
588017725476307151,222154,SB
587726014547034146,15095,Sc
587735043617259675,78032,Ei
587736545777090939,92718,Ei
588017978374946996,227141,Ec
587736584971944061,93978,Ser
587746211057958961,189369,Ei
587745403069661475,187622,Ei
587741828045275278,161204,Er
587729776904175733,39031,Sb
587739507156975801,131012,Ei
587729782275768809,40207,Sc
587742013299818724,163410,SB
587742629062312054,179875,Sc
587734891683577985,75239,Sc
587729748451328274,37551,Ei
587739406233567409,125921,Ei
587729158966870248,30843,Sc
588017626172555485,214272,Er
587726100416168239,20506,SB
588010879832096877,198454,SB
587724648723185780,2572,SB
588007004705914962,191492,Er
587741721212289031,157812,Ei
587726100950810785,20690,Er
587742062696923369,265000,SB
587736478659903603,255881,Ser
587726033870389357,247938,Ei
587739408379412503,128733,Er
587741601495449691,154513,Ec
587728930810232896,27487,Er
587728949584593077,28662,Er
587729386604003527,34260,Ec
587742610814664872,178008,Er
587732771048128547,61944,SB
588017704012939388,218091,Sb
587736525908082889,255991,Sen
588017606298959883,213222,SB
587742061587464502,167544,Sen
587732470920904928,53440,Ei
587742568934998153,173884,Sen
588017979433877542,228557,Sb
587741531702755472,151375,Er
587739379921125516,124297,Er
587732577223049607,252166,SB
587732052708819087,50385,Ec
587742589868114245,177061,SB
587735343180087900,79237,Sc
588023670787997823,237519,Sb
587731499725357161,43920,Sc
588018089472360688,233356,Er
587738410871947477,111025,Sb
587736781995835665,96988,Er
588017947204780104,223988,SB
587739115233804749,118703,Sc
587739506088804413,130733,Er
587739706873413847,135351,Ei
588017979958886590,229185,Er
587738947742990479,115935,Er
587729752211915020,38031,SB
587733609093922838,72084,Ser
587741532243427418,151867,Ei
587738569245851746,112238,Er
587736940369281260,101423,Ei
587730021715083439,40975,Er
588017990158516314,229805,Ser
587733604808786385,71060,Ei
588010358548070554,195699,Ec
587734861610156142,74487,Sc
587738574071726253,113365,A
588297863637631239,239079,Ser
587732483285123130,252018,SB
588017720647090234,220391,SB
587732135387136031,51791,Sc
587736942518927456,257199,Er
588017719572889659,219984,Er
588017978913456334,228035,Sc
587726033316872289,19314,Er
587742060531482683,166266,Sb
587732771572285608,62237,Ei
587742576455385257,175683,Sb
587739719754776765,261462,Ec
587738946668265593,115055,SB
587739116320325806,119099,SB
587725979618574477,13777,Sd
587739609709936717,132709,Er
587742609730306324,177488,Ei
587735666927075580,85739,Ec
588017721723322476,220871,Ei
587739407873736846,128581,Er
588011097799131246,199362,Ei
587735428542365727,255118,Sc
587738066188763228,107661,SB
587741567661637703,153732,Sc
587738065659429043,107542,Sb
588013382209372176,203648,Sd
588010358536405062,195465,Er
587745243620704515,186462,Ei
587736809373761747,98544,Sc
587733608552661317,253951,Sc
588017978373112065,227085,Sc
587726032784261205,18692,Sc
587725041711513723,5132,Ei
588298662502203704,273303,Sen
587730023333167214,42154,Ei
587741709942259877,263672,Ei
587739720846803168,138666,Ei
587730023325499495,41975,Er
587741386734961223,148030,Sc
587732482212495379,53907,Ei
588017979454390521,228962,Sb
587726031729262767,17677,Sc
587735743146557693,87725,Ser
587736618792780291,95392,Er
587744727687495904,185625,SB
587733399186505969,253353,SB
587724650873028738,3657,Er
588017604695031823,212131,Sen
587730022259228910,41488,Sc
587725041707581630,5038,Ei
587725550673002651,9058,Sb
588018055124025576,232156,Er
587739114706043110,259175,SB
587729387683381285,35053,Ei
587739648892928089,134408,SB
588017566556684352,269792,Ei
587736542017224819,91090,Ei
587725039022243967,246012,Sb
587741816775377210,160388,Ei
588848901003280627,245180,Er
588298664649097303,241496,Sc
588017109689106521,207632,Er
587739809959182397,140136,Ei
588023669174763653,236820,Ei
588023670238675048,237124,Sc
587739844846223495,144795,Er
587732702870503556,60472,Sb
587736586036642035,94604,SB
587739720839331945,138535,Sc
587726032790749288,18791,Ei
587736805082398880,256664,Ec
588023047470973115,235612,Ei
587732579374268595,57698,Er
587737809029169219,105599,SB
587735743693848945,88118,Er
587741532785279124,152463,Sc
588016878292762809,206053,Sb
587738947736633628,115851,Ei
587741532780691575,152343,Ser
587724650865950878,3557,Sc
587739096983142460,117628,Sb
588298664117797071,241392,SB
587722982828540257,772,SB
587729228222169226,32587,Sb
587730022256279744,41392,Sb
587726016162824441,16457,Sb
588017626697302187,214491,Sen
587742062138359928,168542,Ei
587736962383610046,102754,SB
588011123047465050,200192,SB
587742568936243344,173898,Sen
587726033859248164,20010,Sc
587736898500493445,256882,SB
587739827126009993,142322,Sen
587731174918128217,275897,Er
588011219682459693,201969,Ei
588017606287753466,270183,Sc
588017116130246662,269706,Ec
587739157655126202,121137,Ec
587726033318903934,19378,Sb
587739647283298399,133942,A
587736976347038041,103546,Ei
587739458297856189,129476,Er
